timestamp,temperature_c,battery_voltage_v,battery_current_a,solar_panel_voltage_v,solar_panel_current_a,cpu_temperature_c,memory_usage_pct,signal_strength_dbm,anomaly
2026-01-09 00:30:00,25.095,27.576,3.22,30.911,4.872,40.772,52.478,-66.124,0
2026-01-09 00:40:00,25.057,27.759,3.224,31.112,4.684,40.236,52.826,-67.603,0
2026-01-09 00:50:00,26.124,27.77,3.298,31.282,5.043,40.242,59.974,-66.908,0
2026-01-09 01:00:00,23.415,27.837,3.318,30.568,4.616,40.124,60.468,-67.192,0
2026-01-09 01:10:00,24.174,27.863,3.147,30.655,5.172,38.986,56.863,-69.795,0
2026-01-09 01:20:00,24.372,27.86,3.331,30.843,4.859,39.887,55.192,-66.457,0
2026-01-09 01:30:00,24.983,27.651,3.256,31.715,4.677,40.107,56.115,-66.779,0
2026-01-09 01:40:00,25.094,27.699,3.089,30.758,5.293,39.568,58.201,-64.991,0
2026-01-09 01:50:00,24.251,27.763,3.217,31.153,4.975,40.141,55.679,-66.467,0
2026-01-09 02:00:00,24.65,27.924,3.399,30.954,5.384,39.858,57.008,-67.936,0
2026-01-09 02:10:00,24.77,27.837,3.431,30.603,5.26,40.429,56.532,-66.698,0
2026-01-09 02:20:00,27.124,27.805,3.312,30.072,4.868,40.308,55.504,-68.856,0
2026-01-09 02:30:00,26.697,27.682,3.079,30.736,5.022,39.879,55.554,-67.758,0
2026-01-09 02:40:00,25.178,27.639,3.276,29.789,5.074,38.619,57.002,-65.501,0
2026-01-09 02:50:00,25.241,27.77,3.314,30.824,5.364,41.112,54.687,-66.52,0
2026-01-09 03:00:00,24.721,27.616,3.294,30.287,5.155,39.532,57.23,-65.076,0
2026-01-09 03:10:00,24.218,27.683,3.295,29.244,5.11,39.546,55.538,-68.504,0
2026-01-09 03:20:00,25.499,27.69,3.239,30.01,5.041,39.302,56.586,-66.396,0
2026-01-09 03:30:00,24.909,27.824,3.18,30.318,5.077,39.15,58.817,-66.637,0
2026-01-09 03:40:00,25.575,27.666,3.109,29.969,5.353,40.74,55.991,-64.881,0
2026-01-09 03:50:00,24.539,27.497,2.947,30.267,5.096,40.577,57.917,-65.184,0
2026-01-09 04:00:00,25.15,27.73,3.209,29.686,5.019,39.786,53.003,-65.183,0
2026-01-09 04:10:00,25.811,27.631,3.183,29.496,4.986,39.307,55.348,-64.068,0
2026-01-09 04:20:00,25.986,27.688,3.22,29.901,4.989,39.851,56.211,-66.324,0
2026-01-09 04:30:00,26.044,27.676,2.984,29.912,4.819,39.376,59.588,-64.245,0
2026-01-09 04:40:00,24.848,27.659,3.213,29.757,4.948,39.126,52.562,-67.066,0
2026-01-09 04:50:00,26.391,27.742,3.374,30.289,5.395,39.509,55.881,-67.076,0
2026-01-09 05:00:00,25.252,27.554,3.128,29.545,5.051,38.846,58.639,-64.842,0
2026-01-09 05:10:00,26.274,27.633,3.102,29.938,5.229,39.361,54.566,-67.518,0
2026-01-09 05:20:00,25.841,27.728,3.137,29.841,4.587,39.282,55.558,-64.993,0
2026-01-09 05:30:00,24.901,27.622,3.334,29.264,5.19,39.56,56.5,-65.528,0
2026-01-09 05:40:00,25.659,27.541,2.957,29.342,5.037,38.541,56.195,-64.332,0
2026-01-09 05:50:00,26.151,27.721,3.094,29.805,4.964,39.563,58.642,-65.66,0
2026-01-09 06:00:00,26.338,27.756,2.964,30.494,5.088,38.228,56.59,-65.492,0
2026-01-09 06:10:00,25.823,27.661,2.983,30.006,4.942,38.453,58.131,-64.919,0
2026-01-09 06:20:00,27.005,27.507,3.032,29.205,4.605,38.445,55.052,-66.297,0
2026-01-09 06:30:00,26.649,27.719,3.189,28.728,5.202,37.968,54.324,-66.322,0
2026-01-09 06:40:00,25.774,27.528,3.232,30.085,5.054,39.595,55.208,-64.879,0
2026-01-09 06:50:00,26.488,27.684,3.058,29.808,4.928,37.964,53.485,-65.457,0
2026-01-09 07:00:00,27.325,27.588,2.948,30.258,4.783,38.137,56.397,-65.886,0
2026-01-09 07:10:00,27.35,27.565,3.28,29.57,4.667,39.656,54.788,-65.472,0
2026-01-09 07:20:00,25.125,27.621,2.918,30.023,4.989,38.152,54.228,-63.435,0
2026-01-09 07:30:00,25.341,27.641,2.889,30.221,5.25,38.413,56.289,-65.857,0
2026-01-09 07:40:00,27.033,27.603,2.732,29.796,4.95,37.71,53.287,-65.87,0
2026-01-09 07:50:00,25.256,27.701,3.101,29.833,4.614,39.141,56.686,-67.331,0
